Day,Day High,Day Low,Daily Range,Current Day Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Previous Day,Trade Year
,17967.45,17799.5,167.95000000000073,17977.6,50%,18061.574999999997,17893.625,high,17900,2021-11-18,6,NIFTY21111817900PE,PE,2021-11-12 13:46:00,54.25,2021-11-12 15:30:00,131.75,EOD Closing,-77.5,1.86,-79.36,4525.139664804469,-350698.32402234635,-359115.08379888267,-3.8966480446927374,-3.990167597765363,2021-11-11,2021
2021-11-15,18209.6,18071.6,138.0,18127.05,50%,18196.05,18058.05,low,18200,2021-11-18,2,NIFTY21111818200CE,CE,2021-11-16 09:36:00,41.55,2021-11-16 15:30:00,0.1,EOD Closing,41.449999999999996,0.4165,41.0335,4450.549450549451,184475.2747252747,182621.62087912086,2.0497252747252745,2.0291291208791207,,2021
2021-11-17,18022.3,17879.95,142.34999999999854,17890.55,50%,17961.725,17819.375,low,17950,2021-11-18,0,NIFTY21111817950CE,CE,2021-11-18 10:09:00,7.4,2021-11-18 15:30:00,0.1,EOD Closing,7.300000000000001,0.075,7.2250000000000005,4512.534818941504,32941.50417827298,32603.064066852374,0.366016713091922,0.3622562674094708,,2021
2021-11-18,17945.35,17688.85,256.5,17796.25,50%,17924.5,17668.0,low,17900,2021-11-25,3,NIFTY21NOV17900CE,CE,2021-11-22 09:18:00,51.7,2021-11-22 15:30:00,0.05,EOD Closing,51.650000000000006,0.5175,51.13250000000001,4525.139664804469,233723.46368715086,231381.70391061457,2.5969273743016763,2.5709078212290506,,2021
,17796.25,17281.95,514.2999999999993,17281.75,50%,17538.9,17024.6,high,17000,2021-11-25,2,NIFTY21NOV17000PE,PE,2021-11-23 14:17:00,8.5,2021-11-23 15:30:00,0.1,EOD Closing,8.4,0.086,8.314,4764.705882352941,40023.529411764706,39613.76470588236,0.44470588235294123,0.44015294117647064,2021-11-22,2021
2021-11-23,17553.2,17216.8,336.40000000000146,17550.05,50%,17718.25,17381.85,low,17700,2021-11-25,1,NIFTY21NOV17700CE,CE,2021-11-24 15:25:00,3.1,2021-11-24 15:30:00,0.05,EOD Closing,3.0500000000000003,0.0315,3.0185000000000004,4576.271186440678,13957.62711864407,13813.47457627119,0.1550847457627119,0.15348305084745767,,2021
,17600.35,17355.65,244.6999999999971,17417.3,50%,17539.649999999998,17294.95,high,17300,2021-11-25,0,NIFTY21NOV17300PE,PE,2021-11-25 12:25:00,4.45,2021-11-25 15:30:00,0.15,EOD Closing,4.3,0.046000000000000006,4.254,4682.0809248554915,20132.94797687861,19917.57225433526,0.2236994219653179,0.2213063583815029,2021-11-24,2021
2021-11-25,17563.85,17352.35,211.5,17338.75,50%,17444.5,17233.0,low,17450,2021-12-02,6,NIFTY21120217450CE,CE,2021-11-26 09:55:00,59.6,2021-11-26 15:30:00,0.25,EOD Closing,59.35,0.5985,58.7515,4641.833810888252,275492.83667621773,272714.69914040115,3.0610315186246413,3.030163323782235,,2021
2021-11-26,17344.95,16987.15,357.7999999999993,17055.8,50%,17234.699999999997,16876.9,low,17250,2021-12-02,3,NIFTY21120217250CE,CE,2021-11-29 09:17:00,39.45,2021-11-29 15:30:00,152.2,EOD Closing,-112.74999999999999,1.9164999999999999,-114.66649999999998,4695.652173913043,-529434.7826086956,-538433.9999999999,-5.882608695652173,-5.982599999999998,,2021
,17160.1,16783.95,376.1499999999978,17051.15,50%,17239.225,16863.075000000004,high,16850,2021-12-02,2,NIFTY21120216850PE,PE,2021-11-30 09:33:00,30.4,2021-11-30 15:30:00,0.1,EOD Closing,30.299999999999997,0.305,29.994999999999997,4807.121661721068,145655.78635014835,144189.61424332345,1.6183976261127595,1.6021068249258161,2021-11-29,2021
,17212.55,17064.75,147.79999999999927,17183.2,50%,17257.1,17109.300000000003,high,17100,2021-12-02,0,NIFTY21120217100PE,PE,2021-12-02 09:34:00,18.8,2021-12-02 15:30:00,0.1,EOD Closing,18.7,0.18900000000000003,18.511,4736.8421052631575,88578.94736842104,87683.6842105263,0.9842105263157892,0.9742631578947368,2021-12-01,2021
2021-12-02,17417.75,17158.3,259.4500000000007,17424.9,50%,17554.625,17295.175000000003,low,17550,2021-12-09,6,NIFTY21120917550CE,CE,2021-12-03 13:13:00,41.9,2021-12-03 15:30:00,0.05,EOD Closing,41.85,0.4195,41.4305,4615.384615384615,193153.84615384616,191217.6923076923,2.146153846153846,2.1246410256410257,,2021
2021-12-03,17488.3,17181.1,307.2000000000007,17209.05,50%,17362.65,17055.449999999997,low,17350,2021-12-09,3,NIFTY21120917350CE,CE,2021-12-06 12:17:00,33.35,2021-12-06 15:30:00,165.35,EOD Closing,-132.0,1.9869999999999999,-133.987,4668.587896253603,-616253.6023054755,-625530.0864553314,-6.847262247838616,-6.950334293948127,,2021
,17210.85,16893.6,317.25,17044.1,50%,17202.725,16885.475,high,16900,2021-12-09,2,NIFTY21120916900PE,PE,2021-12-07 12:21:00,20.75,2021-12-07 15:30:00,0.1,EOD Closing,20.65,0.20850000000000002,20.441499999999998,4792.899408284024,98973.37278106507,97974.05325443785,1.099704142011834,1.0886005917159762,2021-12-06,2021
,17251.25,16988.75,262.5,17315.25,50%,17446.5,17184.0,high,17200,2021-12-09,1,NIFTY21120917200PE,PE,2021-12-08 13:21:00,11.15,2021-12-08 15:30:00,0.1,EOD Closing,11.05,0.1125,10.9375,4709.302325581395,52037.79069767442,51507.99418604651,0.5781976744186046,0.5723110465116279,2021-12-07,2021
2021-12-08,17484.5,17312.55,171.95000000000073,17524.4,50%,17610.375,17438.425000000003,low,17600,2021-12-09,0,NIFTY21120917600CE,CE,2021-12-09 09:25:00,7.15,2021-12-09 09:38:00,9.85,SL Hit,-2.6999999999999993,0.17,-2.869999999999999,4602.272727272727,-12426.13636363636,-13208.522727272722,-0.13806818181818178,-0.14676136363636358,,2021
2021-12-10,17534.05,17405.55,128.5,17619.1,50%,17683.35,17554.85,low,17700,2021-12-16,3,NIFTY21121617700CE,CE,2021-12-13 11:18:00,53.35,2021-12-13 11:19:00,53.1,SL Hit,0.25,1.0645,-0.8145,4576.271186440678,1144.0677966101696,-3727.3728813559323,0.012711864406779662,-0.04141525423728814,,2021
2021-12-14,17375.7,17226.15,149.54999999999927,17323.65,50%,17398.425000000003,17248.875,low,17400,2021-12-16,1,NIFTY21121617400CE,CE,2021-12-15 09:45:00,32.2,2021-12-15 15:30:00,0.1,EOD Closing,32.1,0.32300000000000006,31.777,4655.172413793103,149431.0344827586,147927.41379310345,1.6603448275862067,1.6436379310344829,,2021
2021-12-15,17350.5,17193.25,157.25,17373.0,50%,17451.625,17294.375,low,17450,2021-12-16,0,NIFTY21121617450CE,CE,2021-12-16 09:33:00,7.25,2021-12-16 15:30:00,0.1,EOD Closing,7.15,0.0735,7.0765,4641.833810888252,33189.111747851,32847.93696275071,0.36876790830945555,0.3649770773638968,,2021
2021-12-16,17374.6,17185.35,189.25,17276.0,50%,17370.625,17181.375,low,17350,2021-12-23,6,NIFTY21122317350CE,CE,2021-12-17 09:25:00,10.5,2021-12-17 15:30:00,0.1,EOD Closing,10.4,0.106,10.294,4668.587896253603,48553.31412103747,48058.443804034585,0.5394812680115274,0.5339827089337176,,2021
2021-12-17,17292.45,16966.75,325.7000000000007,16824.25,50%,16987.1,16661.4,low,17000,2021-12-23,3,NIFTY21122317000CE,CE,2021-12-20 09:23:00,45.0,2021-12-20 15:30:00,71.8,EOD Closing,-26.799999999999997,1.168,-27.967999999999996,4764.705882352941,-127694.11764705881,-133259.29411764705,-1.4188235294117646,-1.4806588235294118,,2021
2021-12-23,17117.95,17016.4,101.54999999999927,17149.5,50%,17200.275,17098.725,low,17200,2021-12-30,6,NIFTY21DEC17200CE,CE,2021-12-24 09:15:00,91.45,2021-12-24 15:30:00,7.1,EOD Closing,84.35000000000001,0.9855,83.3645,4709.302325581395,397229.6511627907,392588.63372093026,4.413662790697675,4.362095930232559,,2021
,17151.45,16910.2,241.25,16937.75,50%,17058.375,16817.125,high,16800,2021-12-30,3,NIFTY21DEC16800PE,PE,2021-12-27 12:42:00,37.8,2021-12-27 15:30:00,0.05,EOD Closing,37.75,0.37849999999999995,37.3715,4821.428571428572,182008.92857142858,180184.01785714284,2.022321428571429,2.002044642857143,2021-12-24,2021
,17249.4,17161.2,88.20000000000073,17220.1,50%,17264.199999999997,17176.0,high,17200,2021-12-30,1,NIFTY21DEC17200PE,PE,2021-12-29 09:34:00,50.45,2021-12-29 15:30:00,0.6,EOD Closing,49.85,0.5105000000000001,49.3395,4709.302325581395,234758.72093023255,232354.62209302324,2.6084302325581397,2.5817180232558137,2021-12-28,2021
,17285.75,17176.95,108.79999999999927,17201.45,50%,17255.85,17147.050000000003,high,17150,2021-12-30,0,NIFTY21DEC17150PE,PE,2021-12-30 10:17:00,9.5,2021-12-30 15:30:00,0.15,EOD Closing,9.35,0.0965,9.253499999999999,4723.032069970845,44160.3498542274,43704.57725947521,0.49067055393586007,0.4856064139941691,2021-12-29,2021
,17264.0,17148.8,115.20000000000073,17244.5,50%,17302.1,17186.9,high,17200,2022-01-06,6,NIFTY2210617200PE,PE,2021-12-31 09:17:00,100.7,2021-12-31 15:30:00,0.1,EOD Closing,100.60000000000001,1.008,99.59200000000001,4709.302325581395,473755.81395348837,469008.83720930235,5.263953488372093,5.211209302325582,2021-12-30,2021
,17400.55,17244.5,156.04999999999927,17387.15,50%,17465.175000000003,17309.125,high,17300,2022-01-06,3,NIFTY2210617300PE,PE,2022-01-03 09:18:00,55.2,2022-01-03 15:30:00,0.05,EOD Closing,55.150000000000006,0.5525,54.597500000000004,4682.0809248554915,258216.76300578038,255629.9132947977,2.869075144508671,2.8403323699421965,2021-12-31,2022
,17646.1,17387.15,258.9499999999971,17681.4,50%,17810.875,17551.925000000003,high,17550,2022-01-06,2,NIFTY2210617550PE,PE,2022-01-04 15:17:00,15.9,2022-01-04 15:30:00,0.1,EOD Closing,15.8,0.16,15.64,4615.384615384615,72923.07692307692,72184.61538461539,0.8102564102564103,0.8020512820512821,2022-01-03,2022
,17827.3,17594.25,233.04999999999927,17820.1,50%,17936.625,17703.574999999997,high,17700,2022-01-06,1,NIFTY2210617700PE,PE,2022-01-05 14:22:00,9.05,2022-01-05 15:30:00,0.1,EOD Closing,8.950000000000001,0.09150000000000001,8.858500000000001,4576.271186440678,40957.62711864408,40538.89830508475,0.455084745762712,0.4504322033898306,2022-01-04,2022
2022-01-05,17944.2,17750.1,194.10000000000218,17768.5,50%,17865.550000000003,17671.449999999997,low,17850,2022-01-06,0,NIFTY2210617850CE,CE,2022-01-06 10:43:00,2.45,2022-01-06 15:30:00,0.1,EOD Closing,2.35,0.025500000000000002,2.3245,4537.81512605042,10663.865546218487,10548.1512605042,0.11848739495798319,0.1172016806722689,,2022
,17795.8,17655.9,139.89999999999782,17797.6,50%,17867.549999999996,17727.65,high,17750,2022-01-13,6,NIFTY2211317750PE,PE,2022-01-07 09:31:00,94.7,2022-01-07 15:30:00,0.05,EOD Closing,94.65,0.9475,93.7025,4563.380281690141,431923.94366197183,427600.1408450704,4.7991549295774645,4.751112676056338,2022-01-06,2022
2022-01-06,17795.8,17655.9,139.89999999999782,17797.6,50%,17867.549999999996,17727.65,low,17850,2022-01-13,6,NIFTY2211317850CE,CE,2022-01-07 12:45:00,87.7,2022-01-07 13:42:00,111.95,SL Hit,-24.25,1.9965000000000002,-26.2465,4537.81512605042,-110042.01680672269,-119101.76470588235,-1.2226890756302522,-1.3233529411764706,,2022
,17952.15,17906.45,45.70000000000073,17997.75,50%,18020.6,17974.9,high,17950,2022-01-13,2,NIFTY2211317950PE,PE,2022-01-11 09:15:00,76.55,2022-01-11 15:30:00,0.05,EOD Closing,76.5,0.766,75.734,4512.534818941504,345208.9136490251,341752.3119777159,3.835654596100279,3.7972479108635095,2022-01-10,2022
2022-01-10,17952.15,17906.45,45.70000000000073,17997.75,50%,18020.6,17974.9,low,18000,2022-01-13,2,NIFTY2211318000CE,CE,2022-01-11 09:42:00,99.25,2022-01-11 09:43:00,100.6,SL Hit,-1.3499999999999943,1.9985,-3.3484999999999943,4500.0,-6074.9999999999745,-15068.249999999975,-0.06749999999999971,-0.1674249999999997,,2022
2022-01-12,18227.35,18129.95,97.39999999999782,18257.0,50%,18305.699999999997,18208.300000000003,low,18300,2022-01-13,0,NIFTY2211318300CE,CE,2022-01-13 09:16:00,16.25,2022-01-13 09:17:00,19.75,SL Hit,-3.5,0.36,-3.86,4426.229508196721,-15491.803278688525,-17085.245901639344,-0.1721311475409836,-0.1898360655737705,,2022
,18271.55,18164.15,107.39999999999782,18185.0,50%,18238.699999999997,18131.300000000003,high,18150,2022-01-20,6,NIFTY2212018150PE,PE,2022-01-14 13:49:00,85.85,2022-01-14 15:30:00,396.95,EOD Closing,-311.1,4.827999999999999,-315.928,4462.809917355372,-1388380.1652892563,-1409926.611570248,-15.426446280991737,-15.665851239669422,2022-01-13,2022
2022-01-13,18271.55,18164.15,107.39999999999782,18185.0,50%,18238.699999999997,18131.300000000003,low,18250,2022-01-20,6,NIFTY2212018250CE,CE,2022-01-14 09:17:00,85.7,2022-01-14 15:00:00,148.4,SL Hit,-62.7,2.341,-65.041,4438.356164383562,-278284.93150684936,-288675.12328767125,-3.0920547945205485,-3.2075013698630137,,2022
,18286.6,18120.95,165.64999999999782,18235.65,50%,18318.475,18152.825000000004,high,18150,2022-01-20,3,NIFTY2212018150PE,PE,2022-01-17 14:37:00,40.1,2022-01-17 15:30:00,396.95,EOD Closing,-356.84999999999997,4.3705,-361.22049999999996,4462.809917355372,-1592553.7190082644,-1612058.429752066,-17.695041322314047,-17.911760330578513,2022-01-14,2022
2022-01-17,18321.05,18234.05,87.0,18337.2,50%,18380.7,18293.7,low,18400,2022-01-20,2,NIFTY2212018400CE,CE,2022-01-18 09:37:00,49.7,2022-01-18 15:30:00,0.05,EOD Closing,49.650000000000006,0.4975,49.1525,4402.173913043478,218567.9347826087,216377.85326086957,2.4285326086956522,2.4041983695652176,,2022
